"region","milieu","produitID","produitNom","uniteID","uniteNom","tailleID","tailleNom","poids"
1,1,1,"Riz local brisé",100,"Kg",0,"taille unique",1000
1,1,1,"Riz local brisé",108,"Boite de tomate/Pot",3,"Grand",1997.5
1,1,1,"Riz local brisé",108,"Boite de tomate/Pot",1,"Petit",521.5
1,1,1,"Riz local brisé",108,"Boite de tomate/Pot",7,"Tres petit",222
1,1,1,"Riz local brisé",108,"Boite de tomate/Pot",2,"Moyen",935
1,1,1,"Riz local brisé",136,"Sac (25 Kg)",0,"taille unique",25000
1,1,1,"Riz local brisé",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,1,"Riz local brisé",139,"Sachets",2,"Moyen",926
1,1,2,"Riz local entier",100,"Kg",0,"taille unique",1000
1,1,2,"Riz local entier",108,"Boite de tomate/Pot",3,"Grand",1940
1,1,2,"Riz local entier",108,"Boite de tomate/Pot",1,"Petit",471
1,1,2,"Riz local entier",108,"Boite de tomate/Pot",7,"Tres petit",217.5
1,1,2,"Riz local entier",108,"Boite de tomate/Pot",2,"Moyen",912
1,1,2,"Riz local entier",136,"Sac (25 Kg)",0,"taille unique",25000
1,1,2,"Riz local entier",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,2,"Riz local brisé",139,"Sachets",2,"Moyen",926
1,1,3,"Riz importé brisé",100,"Kg",0,"taille unique",1000
1,1,3,"Riz importé brisé",108,"Boite de tomate/Pot",2,"Moyen",934.5
1,1,3,"Riz importé brisé",108,"Boite de tomate/Pot",1,"Petit",455
1,1,3,"Riz importé brisé",108,"Boite de tomate/Pot",3,"Grand",1897
1,1,3,"Riz importé brisé",108,"Boite de tomate/Pot",7,"Tres petit",224
1,1,3,"Riz importé brisé",136,"Sac (25 Kg)",0,"taille unique",25000
1,1,3,"Riz importé brisé",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,4,"Riz importé entier",100,"Kg",0,"taille unique",1000
1,1,4,"Riz importé entier",108,"Boite de tomate/Pot",1,"Petit",229
1,1,4,"Riz importé entier",108,"Boite de tomate/Pot",2,"Moyen",887
1,1,4,"Riz importé entier",108,"Boite de tomate/Pot",3,"Grand",1390
1,1,4,"Riz importé entier",136,"Sac (25 Kg)",0,"taille unique",25000
1,1,4,"Riz importé entier",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,5,"Maïs en épi",143,"tas",2,"Moyen",1590
1,1,5,"Maïs en épi",143,"tas",3,"Grand",3180
1,1,5,"Maïs en épi",143,"tas",1,"Petit",795
1,1,5,"Maïs en épi",147,"unité (gousse, carcasse etc.)",2,"Moyen",389
1,1,5,"Maïs en épi",147,"unité (gousse, carcasse etc.)",1,"Petit",218.5
1,1,5,"Maïs en épi",147,"unité (gousse, carcasse etc.)",3,"Grand",552
1,1,6,"Maïs en grain",100,"Kg",0,"taille unique",1000
1,1,6,"Maïs en grain",108,"Boite de tomate/Pot",7,"Très petit",208
1,1,6,"Maïs en grain",108,"Boite de tomate/Pot",2,"Moyen",964
1,1,6,"Maïs en grain",108,"Boite de tomate/Pot",1,"Petit",439
1,1,6,"Maïs en grain",108,"Boite de tomate/Pot",3,"Grand",1677
1,1,6,"Maïs en grain",115,"Calebasse",2,"Moyen",500
1,1,6,"Maïs en grain",115,"Calebasse",1,"Petit",250
1,1,6,"Maïs en grain",115,"Calebasse",3,"Grand",1000
1,1,6,"Maïs en grain",129,"paquet",1,"Petit",262.5
1,1,6,"Maïs en grain",129,"paquet",2,"Moyen",517
1,1,6,"Maïs en grain",135,"Sac (100 Kg)",0,"taille unique",100000
1,1,6,"Maïs en grain",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,6,"Maïs en grain",139,"Sachets",2,"Moyen",231
1,1,6,"Maïs en grain",139,"Sachets",1,"Petit",121
1,1,6,"Maïs en grain",139,"Sachets",3,"Grand",472
1,1,7,"Mil",100,"Kg",0,"taille unique",1000
1,1,7,"Mil",108,"Boite de tomate/Pot",1,"Petit",470
1,1,7,"Mil",108,"Boite de tomate/Pot",2,"Moyen",1056
1,1,7,"Mil",108,"Boite de tomate/Pot",7,"Tres petit",216
1,1,7,"Mil",108,"Boite de tomate/Pot",3,"Grand",1749
1,1,7,"Mil",133,"Sac",2,"Moyen",50000
1,1,7,"Mil",133,"Sac",3,"Grand",80000
1,1,7,"Mil",135,"Sac (100 Kg)",0,"taille unique",100000
1,1,7,"Mil",136,"Sac (25 Kg)",0,"taille unique",25000
1,1,7,"Mil",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,7,"Mil",139,"Sachets",2,"Moyen",999
1,1,7,"Mil",139,"Sachets",3,"Grand",1002.5
1,1,7,"Mil",139,"Sachets",1,"Petit",659
1,1,8,"Sorgho",100,"Kg",0,"taille unique",1000
1,1,8,"Sorgho",108,"Boite de tomate/Pot",3,"Grand",1688
1,1,8,"Sorgho",108,"Boite de tomate/Pot",1,"Petit",470
1,1,8,"Sorgho",108,"Boite de tomate/Pot",2,"Moyen",896
1,1,8,"Sorgho",133,"Sac",3,"Grand",100000
1,1,8,"Sorgho",133,"Sac",2,"Moyen",50000
1,1,8,"Sorgho",133,"Sac",1,"Petit",10000
1,1,8,"Sorgho",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,8,"Sorgho",139,"Sachets",3,"Grand",1729
1,1,8,"Sorgho",139,"Sachets",1,"Petit",376
1,1,8,"Sorgho",139,"Sachets",2,"Moyen",1473.5
1,1,9,"Blé",100,"Kg",0,"taille unique",1000
1,1,9,"Blé",108,"Boite de tomate/Pot",2,"Moyen",873.5
1,1,9,"Blé",108,"Boite de tomate/Pot",3,"Grand",1812
1,1,9,"Blé",108,"Boite de tomate/Pot",1,"Petit",212.5
1,1,9,"Blé",139,"Sachets",1,"Petit",476
1,1,9,"Blé",139,"Sachets",2,"Moyen",1887
1,1,10,"Fonio",100,"Kg",0,"taille unique",1000
1,1,10,"Fonio",108,"Boite de tomate/Pot",1,"Petit",414
1,1,10,"Fonio",108,"Boite de tomate/Pot",2,"Moyen",960
1,1,10,"Fonio",115,"Calebasse",2,"Moyen",780
1,1,10,"Fonio",129,"paquet",3,"Grand",937
1,1,10,"Fonio",129,"paquet",1,"Petit",234.25
1,1,10,"Fonio",129,"paquet",2,"Moyen",468.5
1,1,10,"Fonio",139,"Sachets",2,"Moyen",916
1,1,10,"Fonio",139,"Sachets",1,"Petit",449
1,1,11,"Autres céréales",100,"Kg",0,"taille unique",1000
1,1,11,"Autres céréales",108,"Boite de tomate/Pot",3,"Grand",1749
1,1,11,"Autres céréales",108,"Boite de tomate/Pot",7,"Tres petit",216
1,1,11,"Autres céréales",108,"Boite de tomate/Pot",1,"Petit",470
1,1,11,"Autres céréales",108,"Boite de tomate/Pot",2,"Moyen",1056
1,1,11,"Autres céréales",115,"Calebasse",1,"Petit",100
1,1,11,"Autres céréales",115,"Calebasse",2,"Moyen",250
1,1,11,"Autres céréales",115,"Calebasse",3,"Grand",500
1,1,11,"Autres céréales",135,"Sac (100 Kg)",0,"taille unique",100000
1,1,11,"Autres céréales",136,"Sac (25 Kg)",0,"taille unique",25000
1,1,11,"Autres céréales",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,11,"Autres céréales",139,"Sachets",2,"Moyen",999
1,1,11,"Autres céréales",139,"Sachets",1,"Petit",659
1,1,11,"Autres céréales",139,"Sachets",3,"Grand",1998
1,1,12,"Farine de maïs",100,"Kg",0,"taille unique",1000
1,1,12,"Farine de maïs",108,"Boite de tomate/Pot",1,"Petit",106
1,1,12,"Farine de maïs",108,"Boite de tomate/Pot",3,"Grand",1421
1,1,12,"Farine de maïs",108,"Boite de tomate/Pot",2,"Moyen",710.5
1,1,12,"Farine de maïs",123,"cup/gobelet",1,"Petit",51
1,1,12,"Farine de maïs",123,"cup/gobelet",3,"taille unique",114
1,1,12,"Farine de maïs",123,"cup/gobelet",2,"Moyen",101
1,1,12,"Farine de maïs",129,"paquet",0,"taille unique",1000
1,1,12,"Farine de maïs",133,"sac",0,"taille unique",40000
1,1,12,"Farine de maïs",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,12,"Farine de maïs",139,"Sachets",3,"Grand",346
1,1,12,"Farine de maïs",139,"Sachets",1,"Petit",93
1,1,12,"Farine de maïs",139,"Sachets",2,"Moyen",160.5
1,1,13,"semoule de mais",100,"Kg",0,"taille unique",1000
1,1,13,"semoule de mais",108,"Boite de tomate/Pot",2,"Moyen",354
1,1,13,"semoule de mais",108,"Boite de tomate/Pot",3,"Grand",651
1,1,13,"semoule de mais",108,"Boite de tomate/Pot",1,"Petit",134
1,1,13,"semoule de mais",123,"cup/gobelet",1,"Petit",94
1,1,13,"semoule de mais",123,"cup/gobelet",3,"Grand",562.8
1,1,13,"semoule de mais",123,"cup/gobelet",2,"Moyen",230
1,1,13,"semoule de mais",139,"Sachets",3,"Grand",944
1,1,13,"semoule de mais",139,"Sachets",1,"Petit",238
1,1,13,"semoule de mais",139,"Sachets",2,"Moyen",487
1,1,14,"Farine de mil",100,"Kg",0,"taille unique",1000
1,1,14,"Farine de mil",108,"Boite de tomate/Pot",1,"Petit",91
1,1,14,"Farine de mil",108,"Boite de tomate/Pot",3,"Grand",415
1,1,14,"Farine de mil",108,"Boite de tomate/Pot",2,"Moyen",254
1,1,14,"Farine de mil",123,"cup/gobelet",1,"Petit",31
1,1,14,"Farine de mil",123,"cup/gobelet",2,"Moyen",81
1,1,14,"Farine de mil",123,"cup/gobelet",3,"Grand",94
1,1,14,"Farine de mil",125,"Louche traditionnelle",1,"Petit",33
1,1,14,"Farine de mil",125,"Louche traditionnelle",2,"Moyen",83.5
1,1,14,"Farine de mil",125,"Louche traditionnelle",3,"Grand",167
1,1,14,"Farine de mil",139,"Sachets",1,"Petit",201
1,1,14,"Farine de mil",139,"Sachets",2,"Moyen",452
1,1,14,"Farine de mil",139,"Sachets",3,"Grand",1004
1,1,14,"Farine de mil",139,"Sachets",7,"Tres petit",39
1,1,14,"Farine de mil",562,"cornet",2,"Moyen",89
1,1,15,"semoule de mil",125,"Louche traditionnelle",1,"Petit",33
1,1,15,"semoule de mil",125,"Louche traditionnelle",2,"Moyen",83.5
1,1,15,"semoule de mil",125,"Louche traditionnelle",3,"Grand",167
1,1,15,"semoule de mil",100,"Kg",0,"taille unique",1000
1,1,15,"semoule de mil",108,"Boite de tomate/Pot",3,"Grand",651
1,1,15,"semoule de mil",108,"Boite de tomate/Pot",1,"Petit",134
1,1,15,"semoule de mil",108,"Boite de tomate/Pot",2,"Moyen",354
1,1,15,"semoule de mil",123,"cup/gobelet",1,"Petit",94
1,1,15,"semoule de mil",123,"cup/gobelet",2,"Moyen",230
1,1,15,"semoule de mil",123,"cup/gobelet",3,"Grand",562.8
1,1,15,"semoule de mil",125,"Louche traditionnelle",0,"taille unique",21
1,1,15,"semoule de mil",139,"Sachets",3,"Grand",625
1,1,15,"semoule de mil",139,"Sachets",1,"Petit",160
1,1,15,"semoule de mil",139,"Sachets",2,"Moyen",380
1,1,15,"semoule de mil",562,"cornet",2,"Moyen",226.5
1,1,15,"semoule de mil",562,"cornet",1,"Petit",100
1,1,16,"Farine de blé local ou importé",100,"Kg",0,"taille unique",1000
1,1,16,"Farine de blé local ou importé",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,16,"Farine de blé local ou importé",139,"Sachets",2,"Moyen",243.5
1,1,16,"Farine de blé local ou importé",139,"Sachets",1,"Petit",120
1,1,16,"Farine de blé local ou importé",139,"Sachets",3,"Grand",1000
1,1,16,"Farine de blé local ou importé",564,"cuillère à soupe",0,"taille unique",19
1,1,17,"semoule de blé ",100,"Kg",0,"taille unique",1000
1,1,17,"semoule de blé ",139,"Sachets",1,"Petit",211
1,1,17,"semoule de blé ",139,"Sachets",2,"Moyen",355
1,1,17,"semoule de blé ",139,"Sachets",3,"Grand",915
1,1,18,"Autres farines de céréales",100,"Kg",0,"taille unique",1000
1,1,18,"Autres farines de céréales",108,"Boite de tomate/Pot",3,"Grand",1421
1,1,18,"Autres farines de céréales",108,"Boite de tomate/Pot",1,"Petit",106
1,1,18,"Autres farines de céréales",108,"Boite de tomate/Pot",2,"Moyen",710.5
1,1,18,"Autres farines de céréales",123,"cup/gobelet",2,"Moyen",101
1,1,18,"Autres farines de céréales",123,"cup/gobelet",3,"taille unique",114
1,1,18,"Autres farines de céréales",123,"cup/gobelet",1,"Petit",51
1,1,18,"Autres farines de céréales",129,"paquet",0,"taille unique",1000
1,1,18,"Autres farines de céréales",133,"sac",0,"taille unique",40000
1,1,18,"Autres farines de céréales",138,"Sac (50 Kg)",0,"taille unique",50000
1,1,18,"Autres farines de céréales",139,"Sachets",2,"Moyen",160.5
1,1,18,"Autres farines de céréales",139,"Sachets",3,"Grand",346
1,1,18,"Autres farines de céréales",139,"Sachets",1,"Petit",93
1,1,19,"Autres semoules de céréales",100,"Kg",0,"taille unique",1000
1,1,19,"Autres semoules de céréales",108,"Boite de tomate/Pot",3,"Grand",651
1,1,19,"Autres semoules de céréales",108,"Boite de tomate/Pot",2,"Moyen",354
1,1,19,"Autres semoules de céréales",108,"Boite de tomate/Pot",1,"Petit",134
1,1,19,"Autres semoules de céréales",129,"paquet",1,"Petit",199
1,1,19,"Autres semoules de céréales",129,"paquet",2,"Moyen",433.5
1,1,19,"Autres semoules de céréales",129,"paquet",3,"Grand",199
1,1,19,"Autres semoules de céréales",139,"Sachets",3,"Grand",784.5
1,1,19,"Autres semoules de céréales",139,"Sachets",2,"Moyen",433.5
1,1,19,"Autres semoules de céréales",139,"Sachets",1,"Petit",199
1,1,20,"Pâtes alimentaires",100,"Kg",0,"taille unique",1000
1,1,20,"Pâtes alimentaires",108,"Boite de tomate/Pot",3,"Grand",568
1,1,20,"Pâtes alimentaires",108,"Boite de tomate/Pot",2,"Moyen",284
1,1,20,"Pâtes alimentaires",108,"Boite de tomate/Pot",1,"Petit",142
1,1,20,"Pâtes alimentaires",129,"paquet",3,"Grand",5000
1,1,20,"Pâtes alimentaires",129,"paquet",2,"Moyen",500
1,1,20,"Pâtes alimentaires",129,"paquet",1,"Petit",250
1,1,20,"Pâtes alimentaires",133,"sac",1,"petit",3000
1,1,20,"Pâtes alimentaires",133,"sac",2,"moyen",5000
1,1,20,"Pâtes alimentaires",139,"Sachets",3,"Grand",1000
1,1,20,"Pâtes alimentaires",139,"Sachets",2,"Moyen",500
1,1,20,"Pâtes alimentaires",139,"Sachets",1,"Petit",111
1,1,21,"Pain moderne",139,"Sachets",3,"Grand",1670
1,1,21,"Pain moderne",139,"Sachets",1,"Petit",409
1,1,21,"Pain moderne",139,"Sachets",2,"Moyen",889
1,1,21,"Pain moderne",568,"miche",2,"Moyen",170
1,1,21,"Pain moderne",568,"miche",1,"Petit",120.5
1,1,21,"Pain moderne",568,"miche",3,"Grand",205
1,1,21,"Pain moderne",569,"demi-miche",1,"Petit",75.5
1,1,21,"Pain moderne",569,"demi-miche",2,"Moyen",97
1,1,21,"Pain moderne",570,"tiers de miche",2,"Moyen",54
1,1,21,"Pain moderne",570,"tiers de miche",1,"Petit",36
1,1,21,"Pain moderne",571,"quart de miche",2,"Moyen",78
1,1,21,"Pain moderne",571,"quart de miche",1,"Petit",50
1,1,22,"Pain traditionnel",139,"Sachets",2,"Moyen",793
1,1,22,"Pain traditionnel",139,"Sachets",1,"Petit",770
1,1,22,"Pain traditionnel",568,"miche",2,"Moyen",171
1,1,22,"Pain traditionnel",568,"miche",3,"Grand",231
1,1,22,"Pain traditionnel",568,"miche",1,"Petit",125
1,1,22,"Pain traditionnel",569,"demi-miche",3,"Grand",168.5
1,1,22,"Pain traditionnel",569,"demi-miche",2,"Moyen",108.5
1,1,22,"Pain traditionnel",569,"demi-miche",1,"Petit",62.5
1,1,22,"Pain traditionnel",570,"tiers de miche",2,"Moyen",87
1,1,22,"Pain traditionnel",570,"tiers de miche",1,"Petit",58
1,1,22,"Pain traditionnel",571,"quart de miche",0,"taille unique",54
1,1,23,"Croissants",147,"unité (gousse, carcasse etc.)",1,"Petit",76
1,1,23,"Croissants",147,"unité (gousse, carcasse etc.)",2,"Moyen",134
1,1,24,"Biscuits",129,"paquet",2,"Moyen",2000
1,1,24,"Biscuits",129,"paquet",1,"Petit",80
1,1,24,"Biscuits",129,"paquet",3,"Grand",4040
1,1,24,"Biscuits",139,"Sachets",2,"Moyen",100
1,1,24,"Biscuits",139,"Sachets",3,"Grand",200
1,1,24,"Biscuits",139,"Sachets",1,"Petit",40
1,1,25,"Gâteaux",126,"morceau",3,"Grand",245
1,1,25,"Gâteaux",126,"morceau",1,"Petit",30.5
1,1,25,"Gâteaux",126,"morceau",2,"Moyen",129
1,1,25,"Gâteaux",129,"paquet",2,"Moyen",40
1,1,25,"Gâteaux",129,"paquet",1,"Petit",26
1,1,25,"Gâteaux",129,"paquet",3,"Grand",61.5
1,1,25,"Gâteaux",139,"Sachets",1,"Petit",95.5
1,1,25,"Gâteaux",139,"Sachets",2,"Moyen",156
1,1,25,"Gâteaux",147,"unité (gousse, carcasse etc.)",1,"Petit",30.5
1,1,25,"Gâteaux",147,"unité (gousse, carcasse etc.)",2,"Moyen",84
1,1,25,"Gâteaux",147,"unité (gousse, carcasse etc.)",3,"Grand",146
1,1,26,"Beignets, galettes",100,"Kg",0,"taille unique",1000
1,1,26,"Beignets, galettes",139,"Sachets",2,"Moyen",129
1,1,26,"Beignets, galettes",139,"Sachets",3,"Grand",209
1,1,26,"Beignets, galettes",139,"Sachets",1,"Petit",75
1,1,26,"Beignets, galettes",147,"unité (gousse, carcasse etc.)",7,"Tres petit",8
1,1,26,"Beignets, galettes",147,"unité (gousse, carcasse etc.)",1,"Petit",30
1,1,26,"Beignets, galettes",147,"unité (gousse, carcasse etc.)",3,"Grand",100.5
1,1,26,"Beignets, galettes",147,"unité (gousse, carcasse etc.)",2,"Moyen",45
1,1,27,"Viande de bœuf",100,"Kg",0,"taille unique",1000
1,1,27,"Viande de bœuf",143,"tas",1,"Petit",90.5
1,1,27,"Viande de bœuf",143,"tas",3,"Grand",636.5
1,1,27,"Viande de bœuf",143,"tas",2,"Moyen",210.5
1,1,27,"Viande de bœuf",147,"unité (gousse, carcasse etc.)",1,"Petit",50000
1,1,27,"Viande de bœuf",147,"unité (gousse, carcasse etc.)",2,"Moyen",100000
1,1,27,"Viande de bœuf",147,"unité (gousse, carcasse etc.)",3,"Grand",200000
1,1,28,"Viande de chameau",100,"Kg",0,"taille unique",1000
1,1,28,"Viande de chameau",147,"unité (gousse, carcasse etc.)",2,"Moyen",6000
1,1,29,"Viande de mouton",100,"Kg",0,"taille unique",1000
1,1,29,"Viande de mouton",143,"tas",3,"Grand",1309
1,1,29,"Viande de mouton",143,"tas",1,"Petit",81
1,1,29,"Viande de mouton",143,"tas",2,"Moyen",278
1,1,29,"Viande de mouton",147,"unité (gousse, carcasse etc.)",2,"Moyen",15000
1,1,29,"Viande de mouton",147,"unité (gousse, carcasse etc.)",1,"Petit",8000
1,1,29,"Viande de mouton",147,"unité (gousse, carcasse etc.)",3,"Grand",26000
1,1,30,"Viande de chèvre",100,"Kg",0,"taille unique",1000
1,1,30,"Viande de chèvre",143,"tas",2,"Moyen",278
1,1,30,"Viande de chèvre",143,"tas",3,"Grand",1309
1,1,30,"Viande de chèvre",143,"tas",1,"Petit",81
1,1,30,"Viande de chèvre",147,"unité (gousse, carcasse etc.)",1,"Petit",10000
1,1,30,"Viande de chèvre",147,"unité (gousse, carcasse etc.)",3,"Grand",40000
1,1,30,"Viande de chèvre",147,"unité (gousse, carcasse etc.)",2,"Moyen",14000
1,1,31,"Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.)",100,"Kg",0,"taille unique",1000
1,1,31,"Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.)",143,"tas",3,"Grand",1110
1,1,31,"Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.)",143,"tas",1,"Petit",117
1,1,31,"Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.)",143,"tas",2,"Moyen",301
1,1,31,"Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.)",567,"lakhass",1,"Petit",104
1,1,31,"Abats rouges (foie, rognon,  poumon,  cœur, rate, etc.)",567,"lakhass",2,"Moyen",249
1,1,32,"Viande de porc",100,"Kg",0,"taille unique",1000
1,1,32,"Viande de porc",143,"tas",1,"Petit",81
1,1,32,"Viande de porc",143,"tas",3,"Grand",1309
1,1,32,"Viande de porc",143,"tas",2,"Moyen",278
1,1,32,"Viande de porc",147,"unité (gousse, carcasse etc.)",3,"Grand",26000
1,1,32,"Viande de porc",147,"unité (gousse, carcasse etc.)",1,"Petit",8000
1,1,32,"Viande de porc",147,"unité (gousse, carcasse etc.)",2,"Moyen",15000
1,1,33,"Poulet sur pied",147,"unité (gousse, carcasse etc.)",2,"Moyen",1338
1,1,33,"Poulet sur pied",147,"unité (gousse, carcasse etc.)",3,"Grand",2318
1,1,33,"Poulet sur pied",147,"unité (gousse, carcasse etc.)",1,"Petit",833.5
1,1,34,"Viande de poulet",100,"Kg",0,"taille unique",1000
1,1,34,"Viande de poulet",139,"Sachets",2,"Moyen",994
1,1,34,"Viande de poulet",147,"unité (gousse, carcasse etc.)",1,"Petit",1238.5
1,1,34,"Viande de poulet",147,"unité (gousse, carcasse etc.)",2,"Moyen",1723
1,1,34,"Viande de poulet",147,"unité (gousse, carcasse etc.)",3,"Grand",2500
1,1,35,"Viande d'autres volailles domestiques",100,"Kg",0,"taille unique",1000
1,1,35,"Viande d'autres volailles domestiques",139,"Sachets",2,"Moyen",994
1,1,35,"Viande d'autres volailles domestiques",147,"unité (gousse, carcasse etc.)",2,"Moyen",1723
1,1,35,"Viande d'autres volailles domestiques",147,"unité (gousse, carcasse etc.)",1,"Petit",1238.5
1,1,35,"Viande d'autres volailles domestiques",147,"unité (gousse, carcasse etc.)",3,"Grand",2500
1,1,36,"Charcuterie (jambon, saucisson), conserves de viandes",107,"Boite",2,"Moyen",320
1,1,36,"Charcuterie (jambon, saucisson), conserves de viandes",107,"Boite",1,"Petit",120
1,1,36,"Charcuterie (jambon, saucisson), conserves de viandes",107,"Boite",3,"Grand",853.3
1,1,36,"Charcuterie (jambon, saucisson), conserves de viandes",139,"Sachet",3,"Grand",450
1,1,36,"Charcuterie (jambon, saucisson), conserves de viandes",139,"Sachet",2,"moyen",200
1,1,36,"Charcuterie (jambon, saucisson), conserves de viandes",139,"Sachet",1,"petit",100
1,1,37,"Viande séchée (boeuf, mouton, chameau)",100,"Kg",0,"taille unique",1000
1,1,38,"Gibiers",100,"Kg",0,"taille unique",1000
1,1,38,"Gibiers",143,"tas",2,"Moyen",200
1,1,39,"Autres viandes n.d.a.",100,"kg",0,"taille unique",1000
1,1,39,"Autres viandes n.d.a.",147,"unité (gousse, carcasse etc.)",1,"Petit",9000
1,1,39,"Autres viandes n.d.a.",147,"unité (gousse, carcasse etc.)",3,"Grand",33000
1,1,39,"Autres viandes n.d.a.",147,"unité (gousse, carcasse etc.)",2,"Moyen",14500
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",100,"Kg",0,"taille unique",1000
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",143,"tas",2,"Moyen",719
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",143,"tas",3,"Grand",1161
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",143,"tas",1,"Petit",411
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",147,"unité (gousse, carcasse etc.)",2,"Moyen",265
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",147,"unité (gousse, carcasse etc.)",3,"Grand",500
1,1,40,"Poisson frais: yaboye ou obo (sardinelle)",147,"unité (gousse, carcasse etc.)",1,"Petit",158
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",100,"Kg",0,"taille unique",1000
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",126,"morceau",2,"Moyen",610.5
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",126,"morceau",3,"Grand",1674.5
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",126,"morceau",1,"Petit",282
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",143,"tas",1,"Petit",462
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",143,"tas",2,"Moyen",750.5
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",147,"unité (gousse, carcasse etc.)",2,"Moyen",978
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",147,"unité (gousse, carcasse etc.)",3,"Grand",2390
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",147,"unité (gousse, carcasse etc.)",7,"Tres petit",227
1,1,41,"Poisson frais: thiof- seudeu (baracouda)",147,"unité (gousse, carcasse etc.)",1,"Petit",548
1,1,42,"Poisson frais: wass",100,"Kg",0,"taille unique",1000
1,1,42,"Poisson frais: wass",125,"Louche traditionnelle",3,"Grand",781.7
1,1,42,"Poisson frais: wass",125,"Louche traditionnelle",1,"Petit",387
1,1,42,"Poisson frais: wass",125,"Louche traditionnelle",2,"Moyen",550
1,1,42,"Poisson frais: wass",128,"panier",3,"Grand",1075
1,1,42,"Poisson frais: wass",143,"tas",3,"Grand",885.5
1,1,42,"Poisson frais: wass",143,"tas",7,"Tres petit",326
1,1,42,"Poisson frais: wass",143,"tas",1,"Petit",508
1,1,42,"Poisson frais: wass",143,"tas",2,"Moyen",726
1,1,42,"Poisson frais: wass",147,"unité (gousse, carcasse etc.)",1,"Petit",227
1,1,42,"Poisson frais: wass",147,"unité (gousse, carcasse etc.)",2,"Moyen",500
1,1,42,"Poisson frais: wass",147,"unité (gousse, carcasse etc.)",3,"Grand",700
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",100,"Kg",0,"taille unique",1000
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",126,"morceau",2,"Moyen",610.5
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",126,"morceau",3,"Grand",1674.5
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",126,"morceau",1,"Petit",282
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",128,"panier",3,"Grand",1075
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",143,"tas",7,"Tres petit",326
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",143,"tas",2,"Moyen",750.5
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",143,"tas",3,"Grand",885.5
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",143,"tas",1,"Petit",462
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",147,"unité (gousse, carcasse etc.)",2,"Moyen",978
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",147,"unité (gousse, carcasse etc.)",1,"Petit",548
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",147,"unité (gousse, carcasse etc.)",3,"Grand",2390
1,1,43,"Autre Poisson frais type 4 (dorade, youfouf, rouget, siket [capitaine], thiarumbekh [mollette], …..)",147,"unité (gousse, carcasse etc.)",7,"Tres petit",227
1,1,44,"Poisson fumé: Kethiakh (sardinelle)",100,"Kg",0,"taille unique",1000
